MEDIA_URI,PREVIEW_URI,MIME_TYPE,MEDIA_TYPE,media_license,media_label_1,media_label_value_1,media_label_2,media_label_value_2,media_label_3,media_label_value_3,media_label_4,media_label_value_4,media_label_5,media_label_value_5,media_label_6,media_label_value_6,media_label_7,media_label_value_7,media_label_8,media_label_value_8,media_label_9,media_label_value_9,media_label_10,media_label_value_10,media_relationship_1,media_related_term_1,media_relationship_2,media_related_term_2,media_relationship_3,media_related_term_3
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1975-24-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1975-24-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Switzer,subject,ceramic,subject,Mesa Verde,subject,Southwest,subject,Pueblo,subject,Colorado,description,"10 sherds sourced from Mesa Verde area, Colorado. Sherds are of the Mesa Verde Black on White variety made by the Ancestral Puebloan or Basketmaker III peoples. Donated by Ronald R. Switzer.",title,"ChAS ANTH 1975.24, Ceramic Sherds",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1975.24.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1975-24-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1975-24-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Switzer,subject,ceramic,subject,Mesa Verde,subject,Southwest,subject,Pueblo,subject,Colorado,description,"10 sherds sourced from Mesa Verde area, Colorado. Sherds are of the Mesa Verde Black on White variety made by the Ancestral Puebloan or Basketmaker III peoples. Donated by Ronald R. Switzer.",title,"ChAS ANTH 1975.24, Ceramic Sherds",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1975.24.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1975-24-1_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1975-24-1_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Switzer,subject,ceramic,subject,Mesa Verde,subject,Southwest,subject,Pueblo,subject,Colorado,description,"10 sherds sourced from Mesa Verde area, Colorado. Sherds are of the Mesa Verde Black on White variety made by the Ancestral Puebloan or Basketmaker III peoples. Donated by Ronald R. Switzer.",title,"ChAS ANTH 1975.24, Ceramic Sherds",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1975.24.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1975-24-1_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1975-24-1_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Switzer,subject,ceramic,subject,Mesa Verde,subject,Southwest,subject,Pueblo,subject,Colorado,description,"10 sherds sourced from Mesa Verde area, Colorado. Sherds are of the Mesa Verde Black on White variety made by the Ancestral Puebloan or Basketmaker III peoples. Donated by Ronald R. Switzer.",title,"ChAS ANTH 1975.24, Ceramic Sherds",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1975.24.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1975-24-1_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1975-24-1_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Switzer,subject,ceramic,subject,Mesa Verde,subject,Southwest,subject,Pueblo,subject,Colorado,description,"10 sherds sourced from Mesa Verde area, Colorado. Sherds are of the Mesa Verde Black on White variety made by the Ancestral Puebloan or Basketmaker III peoples. Donated by Ronald R. Switzer.",title,"ChAS ANTH 1975.24, Ceramic Sherds",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1975.24.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1983-10-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1983-10-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,figurine,subject,stone,subject,fake,subject,Casale,subject,Mesoamerican,,,description,"Human figurine with squat features carved from green-grey stone, typical of Meso-American carving styles. Donated by Lawrence Casale. May be a replica or fake (see associated letter in file).",title,"ChAS ANTH no accession, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1983.10.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1983-10-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1983-10-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,figurine,subject,stone,subject,fake,subject,Casale,subject,Mesoamerican,,,description,"Human figurine with squat features carved from green-grey stone, typical of Meso-American carving styles. Donated by Lawrence Casale. May be a replica or fake (see associated letter in file).",title,"ChAS ANTH no accession, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1983.10.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1983-10-1_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1983-10-1_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,figurine,subject,stone,subject,fake,subject,Casale,subject,Mesoamerican,,,description,"Human figurine with squat features carved from green-grey stone, typical of Meso-American carving styles. Donated by Lawrence Casale. May be a replica or fake (see associated letter in file).",title,"ChAS ANTH no accession, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1983.10.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1983-10-1_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1983-10-1_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,figurine,subject,stone,subject,fake,subject,Casale,subject,Mesoamerican,,,description,"Human figurine with squat features carved from green-grey stone, typical of Meso-American carving styles. Donated by Lawrence Casale. May be a replica or fake (see associated letter in file).",title,"ChAS ANTH no accession, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1983.10.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1983-10-1_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1983-10-1_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,figurine,subject,stone,subject,fake,subject,Casale,subject,Mesoamerican,,,description,"Human figurine with squat features carved from green-grey stone, typical of Meso-American carving styles. Donated by Lawrence Casale. May be a replica or fake (see associated letter in file).",title,"ChAS ANTH no accession, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1983.10.1
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-11_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-11_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,ceramic,subject,volcanic,subject,Pelee,subject,martinique,subject,Caribbean,description,"Fragment of ceramic from St. Pierre, Martinique in the Carribean. Site was buried by 1902 eruption of Mt. Pelee. Collected by Macomb.",title,"ChAS ANTH 1996.1, Ceramic Fragment",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.11
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-2_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-2_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,volcanic,subject,stone,subject,"Saint-Pierre, Martinique",subject,Caribbean,,,description,"Fragment of Volcanic Stone from St. Pierre, Martinique in the Caribbean. Site was buried by 1902 eruption of Mt. Pelee. Collected by Macomb.",title,"ChAS ANTH 1996.1, Fragment of Volcanic Stone",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.2
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-2_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-2_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,volcanic,subject,stone,subject,"Saint-Pierre, Martinique",subject,Caribbean,,,description,"Fragment of Volcanic Stone from St. Pierre, Martinique in the Caribbean. Site was buried by 1902 eruption of Mt. Pelee. Collected by Macomb.",title,"ChAS ANTH 1996.1, Fragment of Volcanic Stone",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.2
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-3_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-3_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Mexico,subject,Cozumel,subject,animal,subject,frog,subject,figurine,subject,stone,description,"Stone figurine of a frog from Cozumel, Mexico. Collected by Macomb.",title,"ChAS ANTH 1996.1, Animal Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.3
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-3_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-3_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Mexico,subject,Cozumel,subject,animal,subject,frog,subject,figurine,subject,stone,description,"Stone figurine of a frog from Cozumel, Mexico. Collected by Macomb.",title,"ChAS ANTH 1996.1, Animal Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.3
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-3_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-3_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Mexico,subject,Cozumel,subject,animal,subject,frog,subject,figurine,subject,stone,description,"Stone figurine of a frog from Cozumel, Mexico. Collected by Macomb.",title,"ChAS ANTH 1996.1, Animal Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.3
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-3_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-3_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Mexico,subject,Cozumel,subject,animal,subject,frog,subject,figurine,subject,stone,description,"Stone figurine of a frog from Cozumel, Mexico. Collected by Macomb.",title,"ChAS ANTH 1996.1, Animal Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.3
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-3_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-3_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Mexico,subject,Cozumel,subject,animal,subject,frog,subject,figurine,subject,stone,description,"Stone figurine of a frog from Cozumel, Mexico. Collected by Macomb.",title,"ChAS ANTH 1996.1, Animal Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.3
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-4_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-4_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,stone,subject,figurine,subject,Mexico,subject,Cozumel,,,description,"Stone human figurine collected from Cozumel, Mexico by Macomb.",title,"ChAS ANTH 1996.1, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.4
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-5_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-5_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,stone,subject,figurine,subject,Mexico,subject,Cozumel,,,description,"Stone human figurine collected from Cozumel, Mexico by Macomb.",title,"ChAS ANTH 1996.1, Human Figurine",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.5
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,"Small bow, 4 arrows, and leather quiver from South Africa. Collected by Macomb.",title,"ChAS ANTH 1996.1, Love Bow",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,Bow and Arrow from quiver of Love Bow collected by Macomb.,title,"ChAS ANTH 1996.1, Bow and Arrow for Love Bow",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,"Bow contained within quiver for love bow, collected by Macomb.",title,"ChAS ANTH 1996.1, Bow from Love Bow and Quiver",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,"Bow contained within quiver for love bow, collected by Macomb.",title,"ChAS ANTH 1996.1, Bow from Love Bow and Quiver",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,Arrow from quiver of love bow collected by Macomb. Quiver contains 4 such arrows.,title,"ChAS ANTH 1996.1, Arrow for Love Bow",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-6_6.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-6_6.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,love bow,subject,arrow,subject,Macomb,,,,,,,description,Arrow from quiver of love bow collected by Macomb. Quiver contains 4 such arrows.,title,"ChAS ANTH 1996.1, Arrow for Love Bow",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.6
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-7_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-7_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,obsidian,subject,knap,subject,stone,subject,blade,subject,core,description,"Obsidian blade and core, used to demonstrate knapping techniques. Collected by Macomb.",title,"ChAS ANTH 1996.1, Obsidian Blade and Core",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.7
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-7_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-7_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,obsidian,subject,knap,subject,stone,subject,blade,subject,core,description,"Obsidian blade and core, used to demonstrate knapping techniques. Collected by Macomb.",title,"ChAS ANTH 1996.1, Obsidian Blade and Core",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.7
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-8_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-8_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,glass,subject,Pelee,subject,"Saint-Pierre, Martinique",subject,Caribbean,subject,volcanic,description,"Fragment of drinking glass from St. Pierre, Martinique in the Carribean. Site was buried by 1902 eruption of Mt. Pelee. Glass has iridescent patina due to degradation over time. Collected by Macomb.",title,"ChAS ANTH 1996.1, Fragment of Drinking Glass",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.8
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-8_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-8_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,Macomb,subject,glass,subject,Pelee,subject,"Saint-Pierre, Martinique",subject,Caribbean,subject,volcanic,description,"Fragment of drinking glass from St. Pierre, Martinique in the Carribean. Site was buried by 1902 eruption of Mt. Pelee. Glass has iridescent patina due to degradation over time. Collected by Macomb.",title,"ChAS ANTH 1996.1, Fragment of Drinking Glass",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.8
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-9_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-9_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,knife,subject,stone,subject,carve,subject,fish,subject,Anhook,subject,Northwest Coast,description,"Stone knife with carved fish-shape handle. Blade has broken off at handle. Scales and eye of fish etched into handle surface, as well as an inscription which reads ""Anhook"". Knife might be from Northwest Coast, but no culture of origin can be definitively determined from the knife itself.",title,"ChAS ANTH no accession, Stone Knife",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.9
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-9_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-9_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,knife,subject,stone,subject,carve,subject,fish,subject,Anhook,subject,Northwest Coast,description,"Stone knife with carved fish-shape handle. Blade has broken off at handle. Scales and eye of fish etched into handle surface, as well as an inscription which reads ""Anhook"". Knife might be from Northwest Coast, but no culture of origin can be definitively determined from the knife itself.",title,"ChAS ANTH no accession, Stone Knife",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.9
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-9_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-9_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,knife,subject,stone,subject,carve,subject,fish,subject,Anhook,subject,Northwest Coast,description,"Stone knife with carved fish-shape handle. Blade has broken off at handle. Scales and eye of fish etched into handle surface, as well as an inscription which reads ""Anhook"". Knife might be from Northwest Coast, but no culture of origin can be definitively determined from the knife itself.",title,"ChAS ANTH no accession, Stone Knife",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.9
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_1996-1-9_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_1996-1-9_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,knife,subject,stone,subject,carve,subject,fish,subject,Anhook,subject,Northwest Coast,description,"Stone knife with carved fish-shape handle. Blade has broken off at handle. Scales and eye of fish etched into handle surface, as well as an inscription which reads ""Anhook"". Knife might be from Northwest Coast, but no culture of origin can be definitively determined from the knife itself.",title,"ChAS ANTH no accession, Stone Knife",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1996.1.9
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-142_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-142_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,spoon,subject,silver,subject,Tlingit,subject,Haida,subject,Northwest Coast,,,description,"Spoon made of silver with incised designs. Shaped bird's head on end of handle. Incised designs suggest locality is in Northwest Coast, possibly Tlingit or Haida in origin.",title,"ChAS ANTH no accession, Silver Spoon",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.142
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-100_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-100_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,ceramic,subject,pot,subject,Mississippian,,,,,,,description,"Ceramic vessel, shell tempered. Possibly Mississippian period.",title,"ChAS ANTH no accession, Ceramic Pot",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.100
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-100_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-100_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,ceramic,subject,pot,subject,Mississippian,,,,,,,description,"Ceramic vessel, shell tempered. Possibly Mississippian period.",title,"ChAS ANTH no accession, Ceramic Pot",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.100
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-103_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-103_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,ceramic,subject,pot,,,,,,,,,description,Ceramic vessel of dark brown clay with shell temper. Has flared base at the bottom.,title,"ChAS ANTH no accession, Ceramic Pot",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.103
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-103_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-103_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,ceramic,subject,pot,,,,,,,,,description,Ceramic vessel of dark brown clay with shell temper. Has flared base at the bottom.,title,"ChAS ANTH no accession, Ceramic Pot",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.103
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-106_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-106_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,Mississippi,subject,Arkansas,subject,ceramic,subject,vessel,subject,pot,subject,jug,description,"Ceramic vessel with shell temper. Missing a handle and parts of rim. Visible fire marks on inside and outside of vessel. May be Mississippian, possibly from Arkansas. ",title,"ChAS ANTH no accession, Ceramic Vessel",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.106
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-106_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-106_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,Mississippi,subject,Arkansas,subject,ceramic,subject,vessel,subject,pot,subject,jug,description,"Ceramic vessel with shell temper. Missing a handle and parts of rim. Visible fire marks on inside and outside of vessel. May be Mississippian, possibly from Arkansas. ",title,"ChAS ANTH no accession, Ceramic Vessel",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.106
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-106_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-106_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-08,subject,anthropology,subject,Mississippi,subject,Arkansas,subject,ceramic,subject,vessel,subject,pot,subject,jug,description,"Ceramic vessel with shell temper. Missing a handle and parts of rim. Visible fire marks on inside and outside of vessel. May be Mississippian, possibly from Arkansas. ",title,"ChAS ANTH no accession, Ceramic Vessel",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.106
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-107_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-107_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,pouch,subject,feather,,,,,,,,,description,"Pouch with white fabric lining and black, white, and brown feathers on outside. Some feathers are iridescent black/green. Cuff is red and black with a fabric drawstring. Culture of origin and species unknown.",title,"ChAS ANTH no accession, Feathered Pouch",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.107
https://web.corral.tacc.utexas.edu/CAS/20190720/jpg/chas_eh_2018-2-107_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190720/tb/tn_chas_eh_2018-2-107_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-09,subject,anthropology,subject,pouch,subject,feather,,,,,,,,,description,"Pouch with white fabric lining and black, white, and brown feathers on outside. Some feathers are iridescent black/green. Cuff is red and black with a fabric drawstring. Culture of origin and species unknown.",title,"ChAS ANTH no accession, Feathered Pouch",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:2018.2.107
